Country,City,Subdivision,lat,lng
United Kingdom,London,Enfield,51.6520851,-0.0810175
United Kingdom,London,Greenwich,51.4820845,-0.0045417
United Kingdom,London,Hackney,51.5432402,-0.0493621
United Kingdom,London,Hammersmith and Fulham,51.4920377,-0.2236401
United Kingdom,London,Haringey,51.587929849999995,-0.10541010599099046
United Kingdom,London,Harrow,51.5967688,-0.33727515543507014
United Kingdom,London,Havering,51.5443687,-0.1443031798919795
United Kingdom,London,Hillingdon,51.542519299999995,-0.44833493117949663
United Kingdom,London,Hounslow,51.4686132,-0.3613471
United Kingdom,London,Islington,51.5384287,-0.0999051
United Kingdom,London,Kensington and Chelsea,51.4989948,-0.1991229
United Kingdom,London,Kingston upon Thames,51.4096275,-0.3062621
United Kingdom,London,Lambeth,51.5013012,-0.117287
United Kingdom,London,Lewisham,51.4624325,-0.0101331
United Kingdom,London,Merton,51.410802849999996,-0.18809850595572736
United Kingdom,London,Newham,51.52999955,0.02931796029382208
United Kingdom,London,Redbridge,51.5763203,0.0454097
United Kingdom,London,Richmond upon Thames,51.44035365,-0.3081511776732277
United Kingdom,London,Southwark,51.5029222,-0.103458
United Kingdom,London,Sutton,51.3575114,-0.173640122600872
United Kingdom,London,Tower Hamlets,51.5256294,-0.0335853
United Kingdom,London,Waltham Forest,51.59816935,-0.01783667461048707
United Kingdom,London,Wandsworth,51.4570271,-0.1932607
